Date,Open,High,Low,Close,Volume,Adj Close
2000/1/3,1469.25,1478,1377.68,1441.47,1068760000,1441.47
1999/12/27,1458.34,1473.1,1450.83,1469.25,574918000,1469.25
1999/12/20,1421.03,1461.44,1411.1,1458.34,861675000,1458.34
1999/12/13,1417.04,1431.77,1396.2,1421.03,1091880000,1421.03
1999/12/6,1433.3,1434.15,1391.47,1417.04,1013780000,1417.04
1999/11/29,1416.62,1447.42,1386.95,1433.3,921740000,1433.3
1999/11/22,1422,1425.24,1399.17,1416.62,711630000,1416.62
1999/11/15,1396.06,1425.31,1392.28,1422,922900000,1422
1999/11/8,1370.23,1396.12,1359.98,1396.06,887460000,1396.06
1999/11/1,1362.93,1387.48,1346.41,1370.23,933780000,1370.23
1999/10/25,1301.65,1373.17,1280.48,1362.93,972200000,1362.93
1999/10/18,1247.41,1308.81,1233.7,1301.65,924980000,1301.65
1999/10/11,1336.02,1339.23,1245.39,1247.41,812120000,1247.41
1999/10/4,1282.81,1336.61,1282.81,1336.02,877860000,1336.02
1999/9/27,1277.36,1295.03,1256.26,1282.81,887160000,1282.81
1999/9/20,1335.42,1338.38,1263.84,1277.36,794220000,1277.36
1999/9/13,1351.66,1351.66,1299.97,1335.42,756120000,1335.42
1999/9/7,1357.24,1361.39,1333.91,1351.66,772225000,1351.66
1999/8/30,1348.27,1357.74,1304.88,1357.24,703620000,1357.24
1999/8/23,1336.61,1382.84,1336.61,1348.27,713790000,1348.27
1999/8/16,1327.68,1344.16,1315.35,1336.61,660650000,1336.61
1999/8/9,1300.29,1327.72,1267.73,1327.68,750020000,1327.68
1999/8/2,1328.72,1344.69,1287.23,1300.29,747330000,1300.29
1999/7/26,1356.94,1370.53,1328.49,1328.72,707010000,1328.72
1999/7/19,1418.78,1420.33,1349.91,1356.94,716982000,1356.94
1999/7/12,1403.28,1418.78,1386.51,1418.78,742060000,1418.78
1999/7/6,1391.22,1405.29,1384.95,1403.28,761425000,1403.28
1999/6/28,1315.31,1391.22,1315.31,1391.22,809396000,1391.22
1999/6/21,1342.84,1351.12,1308.47,1315.31,689752000,1315.31
1999/6/14,1293.64,1344.48,1292.2,1342.84,757520000,1342.84
1999/6/7,1327.75,1336.42,1287.88,1293.64,685380000,1293.64
1999/6/1,1301.84,1327.75,1277.47,1327.75,706475000,1327.75
1999/5/24,1330.29,1333.02,1277.31,1301.84,782712000,1301.84
1999/5/17,1337.8,1350.49,1321.19,1330.29,731760000,1330.29
1999/5/10,1345,1375.98,1332.63,1337.8,791920000,1337.8
1999/5/3,1335.18,1354.64,1317.44,1345,869660000,1345
1999/4/26,1356.85,1371.56,1314.58,1335.18,899100000,1335.18
1999/4/19,1319,1363.65,1284.21,1356.85,958520000,1356.85
1999/4/12,1348.35,1362.38,1308.38,1319,933160000,1319
1999/4/5,1293.72,1351.22,1293.72,1348.35,773260000,1348.35
1999/3/29,1282.8,1313.6,1282.56,1293.72,776050000,1293.72
1999/3/22,1299.29,1303.84,1256.43,1282.8,744560000,1282.8
1999/3/15,1294.59,1323.82,1291.03,1299.29,795420000,1299.29
1999/3/8,1275.47,1306.43,1271.58,1294.59,818160000,1294.59
1999/3/1,1238.33,1275.73,1216.03,1275.47,762120000,1275.47
1999/2/22,1239.22,1283.84,1225.01,1238.33,761340000,1238.33
1999/2/16,1230.13,1252.17,1220.7,1239.22,707815000,1239.22
1999/2/8,1239.4,1254.05,1211.89,1230.13,734020000,1230.13
1999/2/1,1279.64,1283.75,1232.28,1239.4,849560000,1239.4
1999/1/25,1225.19,1280.37,1219.46,1279.64,855980000,1279.64
1999/1/19,1243.26,1274.07,1217.97,1225.19,837225000,1225.19
1999/1/11,1275.09,1276.22,1205.46,1243.26,829000000,1243.26
1999/1/4,1229.23,1278.24,1219.1,1275.09,887940000,1275.09
1998/12/28,1226.27,1244.93,1220.78,1229.23,607867500,1229.23
1998/12/21,1188.03,1229.89,1188.03,1226.27,592445000,1226.27
1998/12/14,1166.46,1188.89,1136.89,1188.03,764840000,1188.03
1998/12/7,1176.74,1193.53,1153.19,1166.46,706120000,1166.46
1998/11/30,1192.33,1192.72,1149.61,1176.74,742660000,1176.74
1998/11/23,1163.55,1192.97,1163.55,1192.33,595207500,1192.33
1998/11/16,1125.72,1163.55,1125.72,1163.55,673098000,1163.55
1998/11/9,1141.01,1141.01,1115.55,1125.72,648912000,1125.72
1998/11/2,1098.67,1141.3,1098.67,1141.01,754500000,1141.01
1998/10/26,1070.67,1103.78,1059.65,1098.67,707262000,1098.67
1998/10/19,1056.42,1084.06,1054.23,1070.67,766888000,1070.67
1998/10/12,984.39,1062.65,984.39,1056.42,839080000,1056.42
1998/10/5,1002.6,1008.77,923.32,984.39,926580000,984.39
1998/9/28,1044.75,1061.46,971.69,1002.6,810660000,1002.6
1998/9/21,1020.09,1066.11,993.82,1044.75,749436000,1044.75
1998/9/14,1009.06,1046.07,1009.06,1020.09,745140000,1020.09
1998/9/8,973.89,1027.72,968.64,1009.06,804625000,1009.06
1998/8/31,1027.14,1033.47,939.98,973.89,937900000,973.89
1998/8/24,1081.24,1106.64,1021.04,1027.14,735200000,1027.14
1998/8/17,1062.75,1106.32,1054.92,1081.24,651188000,1081.24
1998/8/10,1089.45,1092.82,1054,1062.75,674002000,1062.75
1998/8/3,1120.67,1121.79,1057.35,1089.45,770420000,1089.45
1998/7/27,1140.8,1147.27,1114.3,1120.67,660250000,1120.67
1998/7/20,1186.75,1190.58,1129.11,1140.8,680056000,1140.8
1998/7/13,1164.33,1188.1,1160.21,1186.75,658982000,1186.75
1998/7/6,1146.42,1166.93,1145.03,1164.33,597310000,1164.33
1998/6/29,1133.2,1148.56,1131.98,1146.42,633340000,1146.42
1998/6/22,1100.65,1142.04,1099.42,1133.2,618700000,1133.2
1998/6/15,1098.84,1112.87,1074.67,1100.65,662152000,1100.65
1998/6/8,1113.86,1126,1080.83,1098.84,595436000,1098.84
1998/6/1,1090.82,1113.88,1078.1,1113.86,569796000,1113.86
1998/5/26,1110.47,1116.79,1074.39,1090.82,592282500,1090.82
1998/5/18,1108.73,1124.45,1097.99,1110.47,533680000,1110.47
1998/5/11,1108.14,1124.03,1102.78,1108.73,593128000,1108.73
1998/5/4,1121,1130.52,1094.53,1108.14,578400000,1108.14
1998/4/27,1107.9,1121.02,1076.7,1121,656184000,1121
1998/4/20,1122.72,1132.98,1104.77,1107.9,650930000,1107.9
1998/4/13,1110.67,1122.72,1100.6,1122.72,647018000,1122.72
1998/4/6,1122.7,1131.99,1098.21,1110.67,615460000,1110.67
1998/3/30,1095.44,1126.36,1090.02,1122.7,635572000,1122.7
1998/3/23,1099.16,1113.07,1091.14,1095.44,620516000,1095.44
1998/3/16,1068.61,1101.04,1068.61,1099.16,635636000,1099.16
1998/3/9,1055.69,1075.86,1050.02,1068.61,620924000,1068.61
1998/3/2,1049.34,1055.69,1030.87,1055.69,632376000,1055.69
1998/2/23,1034.21,1051.66,1028.89,1049.34,594544000,1049.34
1998/2/17,1020.09,1034.21,1020.09,1034.21,597002500,1034.21
1998/2/9,1012.46,1026.3,1006.28,1020.09,582066000,1020.09
1998/2/2,980.28,1013.51,980.28,1012.46,677098000,1012.46
1998/1/26,957.59,992.65,954.24,980.28,661366000,980.28
1998/1/20,961.51,978.6,950.86,957.59,638322500,957.59
1998/1/12,927.69,965.12,912.83,961.51,638920000,961.51
1998/1/5,975.04,982.63,921.72,927.69,662476000,927.69
1997/12/29,936.46,975.04,936.46,975.04,444167500,975.04
1997/12/22,946.78,956.73,932.7,936.46,366655000,936.46
1997/12/15,953.39,974.3,924.92,946.78,650288000,946.78
1997/12/8,983.79,985.67,947,953.39,568558000,953.39
1997/12/1,955.4,986.25,955.4,983.79,597618000,983.79
1997/11/24,963.09,963.09,944.71,955.4,444907500,955.4
1997/11/17,928.35,964.55,928.35,963.09,570850000,963.09
1997/11/10,927.51,935.9,900.61,928.35,554972000,928.35
1997/11/3,914.62,949.62,914.62,927.51,552976000,927.51
1997/10/27,941.64,941.64,855.27,914.62,804848000,914.62
1997/10/20,944.16,972.61,937.55,941.64,606116000,941.64
1997/10/13,966.98,973.46,931.58,944.16,518486000,944.16
1997/10/6,965.03,983.12,963.34,966.98,534644000,966.98
1997/9/29,945.22,975.47,941.94,965.03,552278000,965.03
1997/9/22,950.51,960.59,937.38,945.22,536702000,945.22
1997/9/15,923.91,958.19,919.41,950.51,578566000,950.51
1997/9/8,929.05,938.9,902.56,923.91,521084000,923.91
1997/9/2,899.47,940.37,899.47,929.05,534160000,929.05
1997/8/25,923.55,930.93,896.82,899.47,446092000,899.47
1997/8/18,900.81,939.47,893.34,923.54,508078000,923.54
1997/8/11,933.54,942.99,900.81,900.81,527028000,900.81
1997/8/4,947.14,964.17,925.74,933.54,537272000,933.54
1997/7/28,938.79,957.73,932.56,947.14,528302000,947.14
1997/7/21,915.3,945.65,907.12,938.79,549710000,938.79
1997/7/14,916.68,939.32,912.02,915.3,590136000,915.3
1997/7/7,916.92,923.26,902.48,916.68,537058000,916.68
1997/6/30,887.3,917.82,879.82,916.92,501845000,916.92
1997/6/23,898.7,902.09,878.43,887.3,522190000,887.3
1997/6/16,893.27,901.77,886.19,898.7,527816000,898.7
1997/6/9,858.01,894.69,858.01,893.27,535014000,893.27
1997/6/2,848.28,859.24,838.82,858.01,474262000,858.01
1997/5/27,847.03,851.87,831.87,848.28,480822500,848.28
1997/5/19,829.75,848.49,826.41,847.03,436138000,847.03
1997/5/12,824.78,842.45,824.78,829.75,479808000,829.75
1997/5/5,812.97,832.29,811.8,824.78,528696000,824.78
1997/4/28,765.37,812.99,763.3,812.97,493676000,812.97
1997/4/21,766.34,779.89,756.38,765.37,460428000,765.37
1997/4/14,737.65,768.55,733.54,766.34,477138000,766.34
1997/4/7,757.9,769.53,737.64,737.65,444450000,737.65
1997/3/31,773.88,773.88,744.04,757.9,518490000,757.9
1997/3/24,784.1,798.11,767.32,773.88,480737500,773.88
1997/3/17,793.17,797.18,778.04,784.1,526882000,784.1
1997/3/10,804.97,814.9,789.44,793.17,490266000,793.17
1997/3/3,790.82,808.19,785.66,804.97,511238000,804.97
1997/2/24,801.77,812.85,788.5,790.82,507352000,790.82
1997/2/18,808.48,817.68,799.99,801.77,491032500,801.77
1997/2/10,789.56,812.93,780.95,808.48,520764000,808.48
1997/2/3,786.16,792.71,773.43,789.56,522244000,789.56
1997/1/27,770.52,791.86,761.75,786.16,517688000,786.16
1997/1/20,776.17,794.67,768.17,770.52,565794000,770.52
1997/1/13,759.5,776.37,756.69,776.17,514784000,776.17
1997/1/6,748.03,759.65,742.18,759.5,545660000,759.5
1996/12/30,756.79,759.2,729.55,748.03,413755000,748.03
1996/12/23,748.87,758.75,743.28,756.79,254215000,756.79
1996/12/16,728.64,755.41,716.69,748.87,529728000,748.87
1996/12/9,739.6,753.43,721.97,728.64,454672000,728.64
1996/12/2,757.02,761.75,726.89,739.6,482298000,739.6
1996/11/25,748.73,762.12,747.99,757.02,348852500,757.02
1996/11/18,737.62,748.73,734.39,748.73,467608000,748.73
1996/11/11,730.82,741.92,728.03,737.62,452998000,737.62
1996/11/4,703.77,730.82,702.84,730.82,459980000,730.82
1996/10/28,700.92,708.6,696.22,703.77,442726000,703.77
1996/10/21,710.82,714.1,700.53,700.92,410840000,700.92
1996/10/14,700.66,711.04,699.07,710.82,434792000,710.82
1996/10/7,701.46,705.76,693.34,700.66,403054000,700.66
1996/9/30,686.19,701.74,684.44,701.46,420138000,701.46
1996/9/23,687.03,690.88,681.01,686.19,425050000,686.19
1996/9/16,680.54,687.07,679.06,687.03,438906000,687.03
1996/9/9,655.68,681.39,655.68,680.54,389710000,680.54
1996/9/3,651.99,658.21,643.97,655.68,351792500,655.68
1996/8/26,667.03,667.41,650.52,651.99,293578000,651.99
1996/8/19,665.21,670.68,662.16,667.03,328164000,667.03
1996/8/12,662.1,666.34,658.47,665.21,335940000,665.21
1996/8/5,662.49,665.37,656.83,662.1,342144000,662.1
1996/7/29,635.9,662.49,629.22,662.49,381480000,662.49
1996/7/22,638.73,638.73,616.43,635.9,393504000,635.9
1996/7/15,646.19,646.19,605.88,638.73,499672000,638.73
1996/7/8,657.44,657.65,639.52,646.19,421258000,646.19
1996/7/1,670.63,675.88,657.41,657.44,312870000,657.44
1996/6/24,666.84,672.68,661.56,670.63,397660000,670.63
1996/6/17,665.85,668.27,658.75,666.84,403342000,666.84
1996/6/10,673.31,676.72,664.35,665.85,385662000,665.85
1996/6/3,669.12,680.32,662.48,673.31,399504000,673.31
1996/5/28,678.51,679.98,664.56,669.12,355480000,669.12
1996/5/20,668.91,681.1,667.64,678.51,395856000,678.51
1996/5/13,652.09,669.84,652.09,668.91,424724000,668.91
1996/5/6,641.63,653,630.07,652.09,422946000,652.09
1996/4/29,653.46,656.44,640.23,641.63,403802000,641.63
1996/4/22,645.07,656.43,645.07,653.46,441386000,653.46
1996/4/15,636.71,647.32,636.71,645.07,423144000,645.07
1996/4/8,655.86,655.86,624.14,636.71,449346000,636.71
1996/4/1,645.5,656.68,645.5,655.86,392195000,655.86
1996/3/25,650.62,655.5,644.89,645.5,385466000,645.5
1996/3/18,641.43,656.18,641.43,650.62,396350000,650.62
1996/3/11,633.5,644.17,628.82,641.43,468022000,641.43
1996/3/4,644.37,656.97,627.63,633.5,452706000,633.5
1996/2/26,659.08,659.08,635,644.37,440622000,644.37
1996/2/20,647.98,663,638.79,659.08,438932500,659.08
1996/2/12,656.37,664.23,646.99,647.98,424422000,647.98
1996/2/5,635.84,661.08,633.71,656.37,451808000,656.37
1996/1/29,621.62,639.26,621.42,635.84,436268000,635.84
1996/1/22,611.83,621.7,610.65,621.62,426060000,621.62
1996/1/15,601.81,612.92,598.47,611.83,427650000,611.83
1996/1/8,616.71,619.15,597.29,601.81,367358000,601.81
1996/1/2,615.93,624.49,612.02,616.71,445705000,616.71
1995/12/26,611.96,615.93,611.96,615.93,269872500,615.93
1995/12/18,616.34,616.34,605.05,611.95,409528000,611.95
1995/12/11,617.48,622.88,614.46,616.34,441864000,616.34
1995/12/4,606.98,621.11,606.84,617.48,393556000,617.48
1995/11/27,599.97,608.69,599.02,606.98,399926000,606.98
1995/11/20,600.07,600.71,595.42,599.97,318080000,599.97
1995/11/13,592.72,600.14,588.36,600.07,377368000,600.07
1995/11/6,590.57,593.9,584.24,592.72,342602000,592.72
1995/10/30,579.7,590.57,579.7,590.57,364042000,590.57
1995/10/23,587.46,587.46,572.53,579.7,404682000,579.7
1995/10/16,584.5,590.66,581.9,587.46,372876000,587.46
1995/10/9,582.49,587.39,571.55,584.5,349502000,584.5
1995/10/2,584.41,585.05,578.48,582.49,342294000,582.49
1995/9/25,581.73,587.61,574.68,584.41,350204000,584.41
1995/9/18,583.35,586.79,578.25,581.73,367040000,581.73
1995/9/11,572.68,585.07,572.68,583.35,373602000,583.35
1995/9/5,563.86,572.68,563.84,572.68,335467500,572.68
1995/8/28,560.1,564.62,555.71,563.84,293328000,563.84
1995/8/21,559.21,563.34,555.2,560.1,288234000,560.1
1995/8/14,555.11,561.24,554.76,559.21,332022000,559.21
1995/8/7,558.94,561.59,553.04,555.11,292208000,555.11
1995/7/31,562.93,565.62,554.1,558.94,333268000,558.94
1995/7/24,553.62,565.4,553.62,562.93,350026000,562.93
1995/7/17,560.34,562.94,542.51,553.62,399966000,553.62
1995/7/10,556.37,562,553.8,559.89,380652000,559.89
1995/7/3,544.75,556.57,544.43,556.37,340697500,556.37
1995/6/26,549.71,549.79,540.72,544.75,327292000,544.75
1995/6/19,539.83,551.07,539.83,549.71,369246000,549.71
1995/6/12,527.94,539.98,527.94,539.83,347558000,539.83
1995/6/5,532.51,537.73,526,527.94,324650000,527.94
1995/5/30,523.65,536.91,521.38,532.51,338280000,532.51
1995/5/22,519.19,531.91,519.19,523.65,334620000,523.65
1995/5/15,525.55,529.08,517.07,519.19,347252000,519.19
1995/5/8,520.09,527.05,519.14,525.55,347200000,525.55
1995/5/1,514.76,525.4,513.03,520.12,353826000,520.12
1995/4/24,508.49,515.29,507.44,514.71,340034000,514.71
1995/4/17,509.23,512.03,501.19,508.49,365672000,508.49
1995/4/10,506.3,509.83,504.61,509.23,300275000,509.23
1995/4/3,500.7,507.19,500.2,506.42,315480000,506.42
1995/3/27,500.97,508.15,495.7,500.71,343714000,500.71
1995/3/20,495.52,500.97,493.67,500.97,331774000,500.97
1995/3/13,489.57,496.67,489.35,495.52,337006000,495.52
1995/3/6,485.42,490.37,479.7,489.57,341292000,489.57
1995/2/27,488.26,488.26,483.07,485.42,325296000,485.42
1995/2/21,481.95,489.19,481.94,488.11,336190000,488.11
1995/2/13,481.46,485.54,480.89,481.97,328798000,481.97
1995/2/6,478.64,482.6,478.36,481.46,315984000,481.46
1995/1/30,470.39,479.91,467.49,478.65,377712000,478.65
1995/1/23,464.78,471.36,461.14,470.39,325622000,470.39
1995/1/16,465.97,470.43,463.99,464.78,333480000,464.78
1995/1/9,460.67,466.43,458.65,465.97,325466000,465.97
1995/1/3,459.21,462.49,457.2,460.68,299770000,460.68
1994/12/27,459.85,462.73,459,459.27,241087500,459.27
1994/12/19,458.78,461.7,456.37,459.83,302876000,459.83
1994/12/12,446.95,458.8,445.62,458.8,352498000,458.8
1994/12/5,453.3,455.04,442.88,446.96,307928000,446.96
1994/11/28,452.26,457.13,447.97,453.3,284284000,453.3
1994/11/21,461.69,463.41,444.18,452.29,307337500,452.29
1994/11/14,462.44,468.51,460.25,461.47,314746000,461.47
1994/11/7,462.31,469.95,461.25,462.35,277076000,462.35
1994/10/31,473.76,474.74,462.28,462.28,302970000,462.28
1994/10/24,464.89,473.78,458.26,473.77,328144000,473.77
1994/10/17,469.11,471.43,463.83,464.89,292404000,464.89
1994/10/10,455.12,471.3,455.12,469.1,285574000,469.1
1994/10/3,462.69,463.31,449.27,455.1,302254000,455.1
1994/9/26,459.65,465.55,459.31,462.71,297412000,462.71
1994/9/19,471.21,473.15,458.47,459.67,312052000,459.67
1994/9/12,468.18,474.81,466.15,471.19,305640000,471.19
1994/9/6,471,473.4,466.55,468.18,269592500,468.18
1994/8/29,473.89,477.59,470.67,470.99,282846000,470.99
1994/8/22,463.61,474.65,461.46,473.8,288594000,473.8
1994/8/15,461.97,465.91,459.89,463.68,280612000,463.68
1994/8/8,457.08,462.27,456.66,461.94,256258000,461.94
1994/8/1,458.28,462.77,456.08,457.09,271236000,457.09
1994/7/25,453.1,459.33,451.36,458.26,242674000,458.26
1994/7/18,454.41,455.71,450.69,453.11,260110000,453.11
1994/7/11,449.56,454.33,444.65,454.16,267850000,454.16
1994/7/5,446.2,449.75,444.18,449.55,231975000,449.55
1994/6/27,442.78,449.83,439.83,446.2,254938000,446.2
1994/6/20,458.45,458.45,442.51,442.8,259420000,442.8
1994/6/13,458.67,463.23,457.18,458.45,286354000,458.45
1994/6/6,460.13,461.87,455.43,458.67,245022000,458.67
1994/5/31,457.32,460.86,453.99,460.13,259932500,460.13
1994/5/23,454.92,457.77,451.79,457.33,245210000,457.33
1994/5/16,444.15,456.88,443.62,454.92,296502000,454.92
1994/5/9,447.82,447.82,440.78,444.14,270154000,444.14
1994/5/2,450.91,453.98,445.64,447.82,279988000,447.82
1994/4/25,447.64,452.79,447.58,450.91,292402500,450.91
1994/4/18,446.27,449.96,438.83,447.63,327154000,447.63
1994/4/11,447.12,450.8,442.62,446.18,272776000,446.18
1994/4/4,445.66,451.1,435.86,447.1,313150000,447.1
1994/3/28,460.58,461.12,436.16,445.77,346702500,445.77
1994/3/21,471.06,471.06,460.58,460.58,272900000,460.58
1994/3/14,466.44,471.09,465.48,471.06,327542000,471.06
1994/3/7,464.74,468.07,462.46,466.44,313354000,466.44
1994/2/28,466.07,469.16,457.49,464.74,307582000,464.74
1994/2/22,467.69,472.41,464.26,466.07,299357500,466.07
1994/2/14,470.18,475.12,466.07,467.69,299734000,467.69
1994/2/7,469.81,473.41,466.89,470.18,308022000,470.18
1994/1/31,478.7,482.85,469.28,469.81,334214000,469.81
1994/1/24,474.72,479.75,470.27,478.7,317464000,478.7
1994/1/17,474.91,475.56,472.21,474.72,302198000,474.72
1994/1/10,469.9,475.32,469.55,474.91,303712000,474.91
1994/1/3,466.51,470.26,464.36,469.9,337530000,469.9
1993/12/27,467.4,471.29,466.45,466.45,201236000,466.45
1993/12/20,466.38,468.97,464.03,467.38,257237500,467.38
1993/12/13,463.93,466.38,461.84,466.38,302354000,466.38
1993/12/6,464.89,466.89,462.66,463.93,285142000,463.93
1993/11/29,463.06,464.89,460.45,464.89,275594000,464.89
1993/11/22,462.6,463.63,457.08,463.06,215345000,463.06
1993/11/15,465.39,467.24,460.03,462.6,297682000,462.6
1993/11/8,459.57,465.84,458.78,465.39,280842000,465.39
1993/11/1,467.83,469.11,454.36,459.57,312648000,459.57
1993/10/25,463.27,468.76,462.05,467.83,279292000,467.83
1993/10/18,469.5,470.04,463.27,463.27,306138000,463.27
1993/10/11,460.31,471.1,460.31,469.5,291320000,469.5
1993/10/4,461.28,463.15,456.4,460.31,259966000,460.31
1993/9/27,457.63,462.17,457.63,461.28,260758000,461.28
1993/9/20,458.84,459.91,449.64,457.63,270804000,457.63
1993/9/13,461.7,463.38,456.31,458.83,281820000,458.83
1993/9/7,461.34,462.07,453.75,461.72,260155000,461.72
1993/8/30,460.54,463.8,459.91,461.34,229816000,461.34
1993/8/23,456.12,462.87,454.29,460.54,247012000,460.54
1993/8/16,450.25,456.99,450.25,456.16,275606000,456.16
1993/8/9,448.68,451.63,447.53,450.14,249900000,450.14
1993/8/2,448.13,450.43,446.94,448.68,239320000,448.68
1993/7/26,447.06,450.77,446.59,448.13,253618000,448.13
1993/7/19,445.75,447.63,443.71,447.1,248836000,447.1
1993/7/12,448.13,451.12,445.66,445.75,255474000,445.75
1993/7/6,445.86,448.94,441.4,448.11,251525000,448.11
1993/6/28,447.6,451.9,445.2,445.84,262462000,445.84
1993/6/21,443.68,448.64,442.5,447.6,247864000,447.6
1993/6/14,447.26,448.98,443.61,443.68,250472000,443.68
1993/6/7,450.07,450.75,444.09,447.26,243188000,447.26
1993/6/1,450.23,455.63,448.92,450.06,259315000,450.06
1993/5/24,445.84,454.55,445.26,450.19,240588000,450.19
1993/5/17,439.56,450.59,436.86,445.84,280516000,445.84
1993/5/10,442.34,445.42,438.1,439.56,251314000,439.56
1993/5/3,440.19,446.09,438.25,442.31,249310000,442.31
1993/4/26,437.03,442.29,432.3,440.19,266520000,440.19
1993/4/19,448.94,449.14,436.82,437.03,284040000,437.03
1993/4/12,441.84,450.4,441.84,448.94,273676000,448.94
1993/4/5,441.42,443.77,439.48,441.84,293532500,441.84
1993/3/29,447.76,454.88,440.71,441.39,253642000,441.39
1993/3/22,450.17,452.09,446.08,447.78,243680000,447.78
1993/3/15,449.83,453.32,447.99,450.18,247372000,450.18
1993/3/8,446.12,456.76,446.12,449.83,266810000,449.83
1993/3/1,443.38,450,441.07,446.11,253458000,446.11
1993/2/22,434.21,443.77,432.41,443.38,288880000,443.38
1993/2/16,444.53,444.53,428.25,434.22,314235000,434.22
1993/2/8,448.94,450.04,444.24,444.58,241944000,444.58
1993/2/1,438.78,449.86,438.78,448.93,306278000,448.93
1993/1/25,436.11,442.66,436.11,438.78,276810000,438.78
1993/1/18,437.13,437.81,432.48,436.11,259800000,436.11
1993/1/11,429.04,439.49,428.19,437.15,258536000,437.15
1993/1/4,435.7,437.32,426.88,429.05,261024000,429.05
1992/12/28,439.77,442.65,435.71,435.71,176867500,435.71
1992/12/21,441.26,441.64,438.25,439.77,201122500,439.77
1992/12/14,433.73,441.29,430.88,441.28,259576000,441.28
1992/12/7,432.06,436.99,432.06,433.73,217448000,433.73
1992/11/30,430.19,432.89,428.61,432.06,241844000,432.06
1992/11/23,426.65,431.93,424.83,430.16,186947500,430.16
1992/11/16,422.44,426.98,418.31,426.65,211304000,426.65
1992/11/9,417.58,423.1,416.79,422.43,216690000,422.43
1992/11/2,418.66,422.81,415.58,417.58,206172000,417.58
1992/10/26,414.09,421.16,413.71,418.68,200436000,418.68
1992/10/19,411.73,417.98,410.66,414.1,222984000,414.1
1992/10/12,402.66,411.73,402.66,411.73,187746000,411.73
1992/10/5,410.47,410.47,396.8,402.66,211674000,402.66
1992/9/28,414.35,418.67,410.45,410.47,181358000,410.47
1992/9/21,422.9,422.9,412.71,414.35,190016000,414.35
1992/9/14,419.65,425.27,417.77,422.93,223992000,422.93
1992/9/8,417.08,420.58,414.3,419.58,185697500,419.58
1992/8/31,414.87,420.31,413.35,417.08,171704000,417.08
1992/8/24,414.8,415.83,408.3,414.84,174234000,414.84
1992/8/17,419.89,421.89,413.58,414.85,179974000,414.85
1992/8/10,418.87,420.4,416.4,419.91,169110000,419.91
1992/8/3,424.19,425.14,418.51,418.88,175150000,418.88
1992/7/27,411.6,424.8,411.27,424.21,204988000,424.21
1992/7/20,415.62,415.62,409.81,411.6,173812000,411.6
1992/7/13,414.62,417.93,412.96,415.62,190004000,415.62
1992/7/6,411.77,415.88,407.2,414.62,197350000,414.62
1992/6/29,403.47,415.71,403.47,411.77,201682500,411.77
1992/6/22,403.64,405.53,399.92,403.45,177964000,403.45
1992/6/15,409.76,411.68,400.51,403.67,209060000,403.67
1992/6/8,413.48,413.95,406.11,409.76,189960000,409.76
1992/6/1,415.35,417.3,410.97,413.48,200526000,413.48
1992/5/26,414.02,418.36,410.23,415.35,194812500,415.35
1992/5/18,410.13,416.83,410.13,414.02,173652000,414.02
1992/5/11,416.05,418.75,409.85,410.09,181268000,410.09
1992/5/4,412.54,418.53,412.54,416.05,182548000,416.05
1992/4/27,409.03,415.21,406.33,412.53,193976000,412.53
1992/4/20,416.05,416.05,406.86,409.02,212092000,409.02
1992/4/13,404.28,416.28,403.9,416.04,209302500,416.04
1992/4/6,401.54,405.93,392.41,404.29,213072000,404.29
1992/3/30,403.5,405.21,398.21,401.55,175334000,401.55
1992/3/23,411.29,411.43,402.87,403.5,176834000,403.5
1992/3/16,405.85,411.3,403.55,411.3,195688000,411.3
1992/3/9,404.45,409.16,401.94,405.84,181638000,405.84
1992/3/2,412.68,413.78,403.65,404.44,195818000,404.44
1992/2/24,411.46,416.07,408.02,412.7,209364000,412.7
1992/2/18,412.48,414.26,406.34,411.43,249892500,411.43
1992/2/10,411.07,418.08,411.07,412.48,213328000,412.48
1992/2/3,408.79,416.17,407.45,411.09,230916000,411.09
1992/1/27,415.44,417.83,408.64,408.78,210122000,408.78
1992/1/20,418.86,419.78,411.32,415.48,215200000,415.48
1992/1/13,415.05,421.18,413.54,418.86,280922000,418.86
1992/1/6,419.31,420.5,413.31,415.1,264644000,415.1
1991/12/30,406.49,419.79,406.49,419.34,231130000,419.34
1991/12/23,387.05,406.58,386.96,406.46,174680000,406.46
1991/12/16,384.48,388.24,380.64,387.04,214454000,387.04
1991/12/9,379.09,385.04,374.78,384.47,192506000,384.47
1991/12/2,375.11,382.39,371.36,379.1,185822000,379.1
1991/11/25,376.14,378.29,371.63,375.22,158557500,375.22
1991/11/18,382.62,385.4,374.52,376.14,212390000,376.14
1991/11/11,392.9,398.22,382.62,382.62,190346000,382.62
1991/11/4,391.29,396.43,387.58,392.89,176786000,392.89
1991/10/28,384.2,395.1,384.2,391.32,187060000,391.32
1991/10/21,392.49,392.49,382.97,384.2,176008000,384.2
1991/10/14,381.45,393.81,381.45,392.5,195832000,392.5
1991/10/7,381.22,381.46,376.11,381.45,165070000,381.45
1991/9/30,385.91,390.03,381.24,381.25,163018000,381.25
1991/9/23,387.9,389.09,384.46,385.9,157968000,385.9
1991/9/16,383.59,389.42,382.77,387.92,189554000,387.92
1991/9/9,389.11,389.34,382.85,383.59,147308000,383.59
1991/9/3,395.43,397.62,387.36,389.1,160015000,389.1
